2025-12-02 17:17:10 - pixiv_crawler - INFO - Fetching monthly ranking with date 20251128...
2025-12-02 17:17:10 - pixiv_crawler - INFO - Fetching ranking page - mode: monthly, date: 20251128
2025-12-02 17:17:11 - pixiv_crawler - INFO - Found 50 contents in ranking JSON data
2025-12-02 17:17:11 - pixiv_crawler - INFO - Extracted 50 unique image URLs from ranking page
2025-12-02 17:17:11 - pixiv_crawler - INFO - Found 50 illustration URLs in ranking
2025-12-02 17:17:11 - pixiv_crawler - INFO - Found 50 illustrations in ranking
2025-12-02 17:18:16 - pixiv_crawler - INFO - Successfully downloaded illustration 136887231: ranking_image_136887231
2025-12-02 17:18:17 - pixiv_crawler - INFO - Successfully downloaded illustration 33: ranking_image_33
2025-12-02 17:18:19 - pixiv_crawler - INFO - Successfully downloaded illustration 136920013: ranking_image_136920013
2025-12-02 17:18:21 - pixiv_crawler - INFO - Successfully downloaded illustration 136869846: ranking_image_136869846
2025-12-02 17:18:23 - pixiv_crawler - INFO - Successfully downloaded illustration 136849796: ranking_image_136849796
2025-12-02 17:18:25 - pixiv_crawler - INFO - Successfully downloaded illustration 136938978: ranking_image_136938978
2025-12-02 17:18:27 - pixiv_crawler - INFO - Successfully downloaded illustration 136909283: ranking_image_136909283
2025-12-02 17:18:29 - pixiv_crawler - INFO - Successfully downloaded illustration 136922323: ranking_image_136922323
2025-12-02 17:18:31 - pixiv_crawler - INFO - Successfully downloaded illustration 136985986: ranking_image_136985986
2025-12-02 17:18:33 - pixiv_crawler - INFO - Successfully downloaded illustration 136950981: ranking_image_136950981
2025-12-02 17:18:35 - pixiv_crawler - INFO - Successfully downloaded illustration 137042535: ranking_image_137042535
2025-12-02 17:18:37 - pixiv_crawler - INFO - Successfully downloaded illustration 136984646: ranking_image_136984646
2025-12-02 17:18:39 - pixiv_crawler - INFO - Successfully downloaded illustration 136956627: ranking_image_136956627
2025-12-02 17:18:41 - pixiv_crawler - INFO - Successfully downloaded illustration 136972944: ranking_image_136972944
2025-12-02 17:18:43 - pixiv_crawler - INFO - Successfully downloaded illustration 136892568: ranking_image_136892568
2025-12-02 17:18:45 - pixiv_crawler - INFO - Successfully downloaded illustration 136925756: ranking_image_136925756
2025-12-02 17:18:47 - pixiv_crawler - INFO - Successfully downloaded illustration 136917194: ranking_image_136917194
2025-12-02 17:18:49 - pixiv_crawler - INFO - Successfully downloaded illustration 136958698: ranking_image_136958698
